Control1 Control2 Control3 Treatment1 Treatment2 Treatment3
248168_at 102.517003502718 121.965899002348 209.052726345891 218.031939104675 70.9955188870559 132.584586459644
248169_at 41.7422969816738 22.0546472320697 112.923648967885 68.6827111777539 66.4319404879423 19.4446846068740
248170_at 8.15571899241586 30.9737777695035 44.2943236360183 181.964449951721 6.10595887710344 25.4303282365076
248171_at 2193.56763379679 2225.47833742545 2026.38022847228 2440.64743868489 2037.90244411312 2253.30973728813
248172_at 239.647113739894 63.0661270342495 492.731745901947 12.1412493256812 234.113250514952 284.381359814336
248173_at 931.188535182035 580.934342346406 955.07911232056 769.952806184975 1057.16405876614 541.595345161538
248174_at 1009.58275554998 1030.81003524353 845.906058425159 1088.09618790364 1004.39367455477 859.908882702496
248175_at 769.959725125702 664.70992548022 562.264065040586 365.426385764691 749.719800175864 600.618960011775
248176_at 450.461402464369 412.628170144397 270.962985411769 344.853861785972 297.281014588526 361.147161170393
248177_at 87.9240713175215 38.8667960189065 20.7384843294599 38.4090132434739 74.5902596690611 20.0782346940266
248178_at 267.196148602957 475.038922177661 298.679250182625 17.8676494452561 90.7872661615025 395.659230087618
248179_at 269.927022020729 413.301079382729 532.042061046034 286.201108499954 323.847099600193 290.613058809855
248180_at 1314.25162632906 974.246731842207 1282.33188582311 770.129379722477 1213.69428271672 1055.31246881852
248181_at 331.013103625691 282.012516276464 53.7567636774716 372.834875088525 170.488697755104 237.229186367249
248182_at 43.8148588042249 156.243770944575 156.769362641333 22.8959252197261 30.4879294509524 131.932370205936
248183_at 1636.10637880906 1560.30169378542 1352.72726214168 598.888449633613 939.896918509809 1351.91139277136
248184_at 71.7194616261694 12.2616603095012 36.9448325363766 24.1243948590117 88.6864978879094 21.2190195023682
248185_at 85.7405255179297 18.4444044403599 58.2628881361168 61.3091927161567 112.847783658539 229.869435205317
248186_at 381.773129249436 332.095608520402 551.556415547539 450.80680365226 359.398356483919 210.720663501673
248187_at 301.70529387323 339.789580021759 267.573339341052 211.594094511080 259.438809990237 450.703429497292
248188_at 46.3825284138863 239.884782963352 25.3591799474588 108.211470465897 16.3185206318726 91.7161944193507
248189_at 212.933771314346 209.786849191288 406.204000783638 300.763985224859 211.154005805733 228.201134396293
248190_at 352.633400731521 333.992007876986 280.272156026061 798.046154660477 883.49732493879 674.539218216017
248191_at 642.802409447114 463.146707963513 624.546920616731 1368.82535972558 1270.94688105592 794.957063100911
248192_at 374.982908257920 668.591866739332 191.046093540869 214.224282955638 286.381093204764 391.125282987276
248193_at 2508.85157121763 2453.46831142365 2200.19193867858 2679.68975233370 1962.72852812276 2756.28272731895
248194_at 3.57181009857691 16.6164460731980 32.1221867250245 21.6364690247358 5.74170237165434 95.4487725293426
248195_at 1010.05806768362 815.880445139755 631.614068351663 734.2889163142 955.831530150293 752.527187032894
248196_at 7.87654686243 148.105814152303 52.0039122135351 10.4361165392697 9.59563532282981 17.6448684825452
248197_at 19.2017220657039 17.5793634522904 152.682667452673 13.5180811385508 42.7762819901825 7.70071111486656
248198_at 345.845726970248 416.809455710155 461.051267984081 246.088509234523 230.369924747089 395.769593987132
248199_at 563.3723467757 564.747110209085 651.188605481246 577.304718469855 768.566642524575 731.434894766121
248200_at 10609.1966464208 11553.6419021413 11790.1157004962 8621.73802746474 8924.27601040921 9777.15508719615
248201_at 74.0627793822744 177.088603321541 47.5705279190791 44.6600860666487 86.522881460354 81.156404681638
248202_at 19.8112984175559 33.1376671254972 47.8457931476859 391.122565820317 48.8412051098373 43.6406149782769
248203_at 246.386985218522 193.747189659282 413.106692101081 546.720556885557 244.506185378060 255.003634592251
248204_at 858.330177864063 597.047278556908 475.965408513721 692.270262229717 685.140853765962 660.088492043916
248205_at 267.248874070004 368.895550222628 488.229623974749 339.059521822489 334.617915335807 207.566981040572
248206_at 12.6052046696865 230.890399649973 46.2913688010188 342.529581568678 10.5847984641712 76.3630202114388
248207_at 460.943112168241 438.397158551205 376.418517670816 948.124742190452 717.114863670607 1005.23590400347
248208_at 49.0761976273314 163.746430882732 211.366275034334 142.954438921184 19.0921273286728 288.241496847266
248209_at 309.638248983073 332.267715469808 302.603480703080 207.979745547245 245.210517222192 71.1772964269316
248210_at 8.4435340888191 67.1903163738863 136.477640092743 35.8083571806224 8.17054573226699 17.8559009300233
248211_at 8.47185521829299 57.9708573722316 273.010554806974 234.856492983775 8.75114506861794 156.594121175138
248212_at 320.093992328737 265.105453572320 350.656099366992 214.19600086776 306.765857160255 29.9130597080887
248213_at 160.739797408330 218.778505585556 60.4427597048873 598.294251454196 120.700905122663 59.5186692602923
248214_at 10.3109177618534 46.0288694488631 186.168379327915 18.9828125362147 7.3463666041533 21.7271457870914
248215_at 33.8440100717082 50.4783393750188 240.920033475746 57.3207148878325 46.7367004703281 71.959605518973
248216_at 9.21088019249333 43.3030930059527 29.9842417425534 50.1633854737673 9.24626506881613 12.4529533219321
248217_at 10658.1951314261 10454.1545409242 9869.7389797804 9193.16919002988 9871.63176730217 9963.61387486949
248218_at 101.412117614586 33.3045984364028 27.3984542248546 13.3501458777409 14.1023576424256 4.71630375060526
248219_at 857.00585257307 768.382947583665 1095.24150291544 971.689480786668 967.763215279111 840.648056909664
248220_at 964.699603813826 884.30550306262 1144.30503408359 1065.56969086274 896.466996131767 983.893030710947
248221_at 915.405259926126 1033.78105750639 888.235464263524 1211.24667895369 1058.33811424058 1022.61536182837
248222_at 821.71586729313 553.445046232409 797.323329640108 633.097436705479 912.22884337562 771.673038449279
248223_at 452.34421791055 439.751313733862 502.348665555435 406.445656949231 464.873198970604 420.490114200961
248224_at 165.524483814783 299.498047649061 39.3365163621268 195.611332017730 131.824848898164 335.257424972143
248225_at 94.6037289143146 265.498873638697 275.628386328713 31.8924771493852 19.6012376818253 32.7819124823709
248226_at 86.3787936827708 111.998715389211 663.593392159397 323.543615626726 119.065650551579 85.6861410904271
248227_at 34.7843593651450 276.820625062096 150.028158512045 11.8701967106680 71.0422689193326 85.5434069721296
248228_at 482.489794506361 434.481691300815 351.61418713037 389.283561114905 471.340259046249 334.719871055785
248229_at 10.8027675715242 14.2112123675007 27.810415487238 15.0074018538298 12.3673357829876 7.81161534308048
248230_at 181.360365448848 188.285471478227 412.899723269644 274.886125548406 81.7364958001933 43.9681424332474
248231_at 135.141445421723 35.9171790415937 74.3265039247824 356.420812039351 194.493680268656 27.9364980204928
248232_at 264.526362052317 164.404878296033 300.082399911712 335.127192168764 211.526655257500 197.189109958179
248233_at 33.7489501513248 256.678910869524 20.8489315619198 49.1431608866433 35.4944642526575 87.7355602642046
248234_at 1394.57907261372 1241.12345485505 1179.24141228587 1484.98264244717 1192.24208814608 1115.15779898938
248235_at 413.644306926362 506.055510100513 442.026754872576 455.948655947417 459.710266455809 608.770540686646
248236_at 95.4476240048357 58.8415464258008 87.1152337099261 160.101037416972 75.741439296667 249.005285735733
248237_at 320.396981939534 165.826309038105 238.900791632294 392.623096213045 328.892382819164 410.46138965887
248238_at 545.635744932421 515.505968205388 550.376637877207 311.216649743109 651.041644370187 526.898068750604
248239_at 83.155542094889 54.691859843092 32.7055434516755 185.353946938079 70.4254912315449 17.4487360270810
248240_at 67.3830305850082 33.7633463680150 18.7188241151726 109.041856140380 139.84244592699 157.147715550514
248241_at 41.8401180333915 81.5595967952942 19.0790148889633 312.521404138311 32.1063889629328 17.5310648537012
248242_at 290.572720043869 337.927931107267 270.202398323452 247.923771429117 253.315023288494 240.259289067848
248243_at 944.493939963382 1283.39973150156 1319.70651182608 1567.28051512618 1478.19510159625 1256.06804248825
248244_at 18.4060704785803 20.5856769520386 66.9267281684097 18.7926657925047 51.5262664388661 20.8114731842426
248245_at 75.284164992366 433.933998507569 116.888651584885 28.0173317821006 65.3710493718364 35.8020823284206
248246_at 97.4027277969621 27.1048389921033 21.8011329279030 411.709106730046 112.362669501127 51.9176114885337
248247_at 3.97971714043886 353.191002363252 69.4809198736774 49.5029222401785 5.30744931056397 6.91141425756441
248248_at 793.947631342014 864.602305624192 732.784653363938 546.451622377138 910.750444419036 534.405790335545
248249_at 555.789492415011 738.008826179819 500.94099645116 1204.21248630761 617.68846238731 366.834297969911
248250_at 516.287376635712 664.632989600462 1141.85184800927 763.513455422793 464.363959642684 607.234024568307
248251_at 92.0459540283372 70.3146940246657 190.828774583829 19.9026446323874 94.4092967628302 65.1418938420873
248252_at 268.760802980727 439.144668978279 448.363290367293 378.392300461577 554.252577798671 414.722110658629
248253_at 199.456889160236 112.543579876628 473.313756480184 98.5796645085102 242.443902312721 294.038503079423
248254_at 721.357382007908 633.184044838907 1006.37441645522 413.580386328725 488.627420281853 650.700476669201
248255_at 2745.27285336279 2270.73455684573 2468.33408837466 2098.0824485577 2615.97257851708 2605.87552557315
248256_at 425.677063027661 408.409760042255 169.335010725613 325.697142612259 232.860925552717 267.213251156794
248257_at 14.1795318897851 26.6414162851542 60.3179764116369 26.7102988919123 26.2272888010122 116.520780399408
248258_at 1215.80713552837 1341.66963643158 1469.11986848649 983.118895885027 1208.08220187964 1426.75696505828
248259_at 1028.26731182123 614.91451611711 388.109485585772 718.887322643619 947.35713191719 1032.56617520649
248260_at 4.04804099821007 40.4105058267805 57.3990679393773 302.553828634259 3.73731629658212 30.0314093745289
248261_at 222.442095659253 60.565275023078 528.044313428032 380.706123494588 241.755473614261 380.710463665518
248262_at 524.868294234826 632.584739940442 751.531658699996 494.989256398467 807.460832761311 676.67555171194
248263_at 297.517552510808 488.34776025639 134.323917346868 179.035034107178 332.285028192807 431.879458201141
248264_at 1598.35160335180 1359.84898198165 1256.70346410795 1150.07059923716 1288.35963118574 1605.75223772511
248265_at 294.785209884014 150.406099264217 494.05628249818 463.11154444506 185.942689283252 293.086675638741
248266_at 629.37056849879 557.06292440094 360.390376469151 850.103359040375 539.457032301182 709.255121225257
248267_at 6863.32642300774 6279.2215726981 5219.12793895416 13845.15461099 15878.8218451608 17157.8623103554
248268_at 598.924819233618 500.383066958786 679.44005046413 1038.41893655499 644.829383547121 654.975568366008
248269_at 486.018296131793 327.476239088284 751.132900793132 487.966479941305 429.593835281796 312.470601984626
248270_at 733.892396820523 464.252503932725 877.579178642347 684.078926290978 647.130689240163 985.746707205143
248271_at 391.013376009136 372.388848226134 974.579323342218 193.134044753808 216.373153632128 259.750642588913
248272_at 614.528279795746 640.997068734433 679.951103872124 893.069821389827 584.688283439231 438.393773516222
248273_at 188.109041615274 249.285648406393 74.2593185252854 553.878859179188 169.191482076493 256.558683216314
248274_at 60.4287437298366 175.384246288572 45.2622192666181 21.0722146536967 58.9789755766553 205.984398227065
248275_at 3.27377832037027 105.936088736991 272.679631704433 301.25708087285 30.4099180408434 229.787245274504
248276_at 1192.25572883047 1242.24589227431 712.044529418096 618.361943824528 865.552261068454 1507.30612782832
248277_at 11.5408176009761 22.6568863601077 33.9955958782584 209.801329198526 81.2171529946083 13.2764517136946
248278_at 6.59621746328322 75.2936652196033 32.3867415562471 344.999018945328 27.8264857337885 97.4772557647675
248279_at 181.915988463873 125.265131918567 156.920681767734 293.331991895107 211.28134836278 140.536185701677
248280_at 121.933583282160 89.733843212736 18.1905718062470 317.583342535039 69.5567204512884 11.0580558469694
248281_at 500.783898784188 468.810611749159 797.707473371296 458.488919153483 408.568835398463 632.790429590327
248282_at 98.7519559474455 148.748242214274 444.152560189531 46.6283707897927 113.380996050775 98.5941887396337
248283_at 2534.4012201591 2530.87603410371 2020.15478665760 2602.02795308477 2289.58258781661 2850.26173554094
248284_at 88.8520190956925 219.054701935804 56.3420445937505 306.580439106864 111.067107158327 167.001270431052
248285_at 294.668566187445 406.40288463028 419.135732754551 351.6640024808 282.81479557395 331.531973687099
248286_at 134.705971267461 38.6129469083101 201.482515957363 153.579529747936 122.348323032340 16.5217436212863
248287_at 4.29896425946630 18.9579713535021 39.7105359851333 15.7963529046639 27.0001810162640 24.6231607658994
248288_at 2475.80194812188 2314.63715896896 2053.55143943727 1692.82322586758 2538.0213491015 2327.62955858817
